timestamp;voltage;event;tput_app_1;tput_app_2;current_apps_number
0.0;3.3;VOn= 3.74;0.0;0.0;1
270.0;4.717215093163602; app_1 done;3.7;0.0;1
500.0;5.0; app_1 done;4.0;0.0;1
730.0;5.0; app_1 done;4.11;0.0;1
960.0;5.0; app_1 done;4.17;0.0;1
1190.0;5.0; app_1 done;4.2;0.0;1
1421.0;5.0; app_1 done;4.22;0.0;1
1651.0;5.0; app_1 done;4.24;0.0;1
1881.0;5.0; app_1 done;4.25;0.0;1
2111.0;4.501243327046316; app_1 done;4.26;0.0;1
2341.0;3.2372762388430703; app_2 ON;3.84;0.0;2
2341.0;3.2372762388430703;VOn= 5.46;3.84;0.0;2
2341.0;3.2372762388430703; app_1 done;4.27;0.0;2
2504.0;1.879995473012977;PF;3.99;0.0;0
5839.0;5.0;On;1.71;0.0;2
5956.0;5.0; app_1 done;1.85;0.0;2
6186.0;5.0; app_2 OFF;1.78;0.0;1
6186.0;5.0;VOn= 3.74;1.78;0.0;1
6186.0;5.0; app_1 done;1.94;0.0;1
6416.0;4.827296368071146; app_1 done;2.03;0.0;1
6646.0;4.446636249759077; app_1 done;2.11;0.0;1
6876.0;4.47388760017662; app_1 done;2.18;0.0;1
7106.0;4.420158663050426; app_1 done;2.25;0.0;1
7336.0;4.401863143483701; app_1 done;2.32;0.0;1
7566.0;3.9216555189334232; app_1 done;2.38;0.0;1
7796.0;3.792139638055384; app_1 done;2.44;0.0;1
8026.0;3.6351791379288287; app_1 done;2.49;0.0;1
8255.0;3.548474879693378; app_1 done;2.54;0.0;1
8485.0;3.6461563025026233; app_1 done;2.59;0.0;1
8715.0;3.881417700571845; app_1 done;2.64;0.0;1
8945.0;4.12686762595278; app_1 done;2.68;0.0;1
9175.0;4.268990457940401; app_1 done;2.72;0.0;1
9405.0;3.634711168524102; app_1 done;2.76;0.0;1
9635.0;3.268491076747685; app_1 done;2.8;0.0;1
9864.0;3.286990309232186; app_1 done;2.84;0.0;1
10094.0;3.542398135445068; app_1 done;2.87;0.0;1
10324.0;3.9416936436189824; app_1 done;2.91;0.0;1
10554.0;4.252343550944698; app_1 done;2.94;0.0;1
10784.0;4.497672303058048; app_1 done;2.97;0.0;1
11014.0;4.396314061790136; app_1 done;3.0;0.0;1
11244.0;4.822261716081817; app_2 ON;2.93;0.0;2
11244.0;4.822261716081817;VOn= 5.46;2.93;0.0;2
11244.0;4.822261716081817; app_1 done;3.02;0.0;2
11475.0;5.0; app_1 done;3.05;0.0;2
11705.0;5.0; app_1 done;3.08;0.0;2
11935.0;4.78538776817212; app_1 done;3.1;0.0;2
12166.0;5.0; app_1 done;3.12;0.0;2
12396.0;5.0; app_1 done;3.15;0.0;2
12626.0;5.0; app_1 done;3.17;0.0;2
12856.0;5.0; app_1 done;3.19;0.0;2
13086.0;5.0; app_1 done;3.21;0.0;2
13317.0;5.0; app_1 done;3.23;0.0;2
13547.0;5.0; app_1 done;3.25;0.0;2
13871.0;5.0; app_2 done;3.17;0.07;2
14196.0;5.0; app_2 done;3.1;0.14;2
14521.0;4.4349044305521765; app_2 done;3.03;0.21;2
14845.0;4.805304500230095; app_2 done;2.96;0.27;2
15170.0;5.0; app_2 done;2.9;0.33;2
15560.0;5.0; app_1 done;2.89;0.32;2
15791.0;5.0; app_2 OFF;2.85;0.32;1
15791.0;5.0;VOn= 3.74;2.85;0.32;1
15791.0;5.0; app_1 done;2.91;0.32;1
16021.0;5.0; app_1 done;2.93;0.31;1
16251.0;5.0; app_1 done;2.95;0.31;1
16481.0;5.0; app_1 done;2.97;0.3;1
16711.0;5.0; app_1 done;2.99;0.3;1
16942.0;5.0; app_1 done;3.01;0.3;1
17172.0;5.0; app_1 done;3.03;0.29;1
17402.0;5.0; app_1 done;3.05;0.29;1
17632.0;5.0; app_1 done;3.06;0.28;1
17862.0;5.0; app_1 done;3.08;0.28;1
18093.0;5.0; app_1 done;3.1;0.28;1
18323.0;5.0; app_1 done;3.11;0.27;1
18553.0;5.0; app_1 done;3.13;0.27;1
18783.0;5.0; app_1 done;3.14;0.27;1
19013.0;5.0; app_2 ON;3.1;0.26;2
19013.0;5.0;VOn= 5.46;3.1;0.26;2
19013.0;5.0; app_1 done;3.16;0.26;2
19244.0;5.0; app_1 done;3.17;0.26;2
19475.0;5.0; app_1 done;3.18;0.26;2
19705.0;5.0; app_1 done;3.2;0.25;2
19935.0;4.671978144745986; app_1 done;3.21;0.25;2
20165.0;3.470185628388099; app_1 done;3.22;0.25;2
20365.0;1.879988964933425;PF;3.19;0.25;0
26127.0;5.0;On;2.49;0.19;2
26160.0;5.0; app_1 done;2.52;0.19;2
26390.0;5.0; app_2 OFF;2.5;0.19;1
26390.0;5.0;VOn= 3.74;2.5;0.19;1
26390.0;5.0; app_1 done;2.54;0.19;1
26621.0;5.0; app_1 done;2.55;0.19;1
26851.0;5.0; app_1 done;2.57;0.19;1
27081.0;5.0; app_1 done;2.58;0.18;1
27311.0;5.0; app_1 done;2.6;0.18;1
27541.0;5.0; app_1 done;2.61;0.18;1
27772.0;5.0; app_1 done;2.63;0.18;1
28002.0;5.0; app_1 done;2.64;0.18;1
28232.0;5.0; app_1 done;2.66;0.18;1
28462.0;5.0; app_1 done;2.67;0.18;1
28692.0;5.0; app_1 done;2.68;0.17;1
28923.0;5.0; app_1 done;2.7;0.17;1
29153.0;5.0; app_1 done;2.71;0.17;1
29383.0;5.0; app_1 done;2.72;0.17;1
29613.0;5.0; app_1 done;2.74;0.17;1
29843.0;5.0; app_1 done;2.75;0.17;1
30074.0;5.0; app_1 done;2.76;0.17;1
30304.0;5.0; app_1 done;2.77;0.16;1
30534.0;5.0; app_1 done;2.78;0.16;1
30764.0;5.0; app_1 done;2.8;0.16;1
30994.0;5.0; app_1 done;2.81;0.16;1
31225.0;5.0; app_1 done;2.82;0.16;1
31455.0;5.0; app_1 done;2.83;0.16;1
31685.0;5.0; app_1 done;2.84;0.16;1
31915.0;4.547287442554949; app_1 done;2.85;0.16;1
32145.0;3.300572758155762; app_1 done;2.86;0.16;1
32375.0;2.7851533562064854; app_1 done;2.87;0.15;1
32604.0;2.9542034035139935; app_2 ON;2.85;0.15;2
32604.0;2.9542034035139935;VOn= 5.46;2.85;0.15;2
32604.0;2.9542034035139935; app_1 done;2.88;0.15;2
32834.0;2.6599155165620294; app_1 done;2.89;0.15;2
33064.0;2.770770946285748; app_1 done;2.9;0.15;2
33293.0;3.0205517513454856; app_1 done;2.91;0.15;2
33523.0;3.7909244756444496; app_1 done;2.92;0.15;2
33753.0;4.73855375088181; app_1 done;2.93;0.15;2
33983.0;5.0; app_1 done;2.94;0.15;2
34213.0;5.0; app_1 done;2.95;0.15;2
34444.0;5.0; app_1 done;2.96;0.15;2
34674.0;5.0; app_1 done;2.97;0.14;2
34904.0;5.0; app_1 done;2.98;0.14;2
35229.0;5.0; app_2 done;2.95;0.17;2
35553.0;4.847096376246914; app_2 done;2.93;0.2;2
35878.0;3.841503006563273; app_2 done;2.9;0.22;2
36202.0;3.151749022987861; app_2 done;2.87;0.25;2
36527.0;3.4792763660661556; app_2 done;2.85;0.27;2
36939.0;3.5524895161965913; app_1 done;2.84;0.27;2
37169.0;3.768482378152702; app_2 OFF;2.82;0.27;1
37169.0;3.768482378152702;VOn= 3.74;2.82;0.27;1
37169.0;3.768482378152702; app_1 done;2.85;0.27;1
37399.0;4.015181338047308; app_1 done;2.86;0.27;1
37629.0;3.871838063376661; app_1 done;2.87;0.27;1
37859.0;3.771937718378678; app_1 done;2.88;0.26;1
38089.0;3.975863555865781; app_1 done;2.89;0.26;1
38319.0;3.9895039417731426; app_1 done;2.9;0.26;1
38549.0;3.90709062134853; app_1 done;2.91;0.26;1
38779.0;4.0314938146978445; app_1 done;2.91;0.26;1
39009.0;4.00575637541124; app_1 done;2.92;0.26;1
39239.0;4.063028858802092; app_1 done;2.93;0.25;1
39469.0;3.9782760385331337; app_1 done;2.94;0.25;1
39699.0;4.057960931534651; app_1 done;2.95;0.25;1
39929.0;4.3171908269400205; app_1 done;2.96;0.25;1
40159.0;4.7628881599914905; app_1 done;2.96;0.25;1
40389.0;5.0; app_2 ON;2.95;0.25;2
40389.0;5.0;VOn= 5.46;2.95;0.25;2
40389.0;5.0; app_1 done;2.97;0.25;2
40620.0;5.0; app_1 done;2.98;0.25;2
40850.0;5.0; app_1 done;2.99;0.24;2
41080.0;5.0; app_1 done;2.99;0.24;2
41311.0;5.0; app_1 done;3.0;0.24;2
41541.0;5.0; app_1 done;3.01;0.24;2
41771.0;5.0; app_1 done;3.02;0.24;2
42001.0;5.0; app_1 done;3.02;0.24;2
42231.0;5.0; app_1 done;3.03;0.24;2
42462.0;5.0; app_1 done;3.04;0.24;2
42692.0;5.0; app_1 done;3.05;0.23;2
43016.0;5.0; app_2 done;3.02;0.26;2
43341.0;5.0; app_2 done;3.0;0.28;2
43666.0;5.0; app_2 done;2.98;0.3;2
43990.0;5.0; app_2 done;2.96;0.32;2
44315.0;5.0; app_2 done;2.93;0.34;2
44728.0;5.0; app_1 done;2.93;0.34;2
44959.0;5.0; app_2 OFF;2.91;0.33;1
44959.0;5.0;VOn= 3.74;2.91;0.33;1
44959.0;5.0; app_1 done;2.94;0.33;1
45189.0;5.0; app_1 done;2.94;0.33;1
45419.0;5.0; app_1 done;2.95;0.33;1
45649.0;5.0; app_1 done;2.96;0.33;1
45879.0;5.0; app_1 done;2.96;0.33;1
46110.0;5.0; app_1 done;2.97;0.33;1
46340.0;5.0; app_1 done;2.98;0.32;1
46570.0;5.0; app_1 done;2.98;0.32;1
46800.0;5.0; app_1 done;2.99;0.32;1
47030.0;5.0; app_1 done;3.0;0.32;1
47261.0;5.0; app_1 done;3.0;0.32;1
47491.0;5.0; app_1 done;3.01;0.32;1
47721.0;4.916644959552977; app_1 done;3.02;0.31;1
47951.0;4.83833511372396; app_1 done;3.02;0.31;1
48181.0;4.693488678953287; app_2 ON;3.01;0.31;2
48181.0;4.693488678953287;VOn= 5.46;3.01;0.31;2
48181.0;4.693488678953287; app_1 done;3.03;0.31;2
48412.0;4.944213809523905; app_1 done;3.04;0.31;2
48642.0;4.854816709168871; app_1 done;3.04;0.31;2
48872.0;4.255590735860865; app_1 done;3.05;0.31;2
49102.0;4.023045279535629; app_1 done;3.05;0.31;2
49332.0;4.223609130029101; app_1 done;3.06;0.3;2
49562.0;3.8849097626940603; app_1 done;3.07;0.3;2
49792.0;3.689812385808342; app_1 done;3.07;0.3;2
